basin,date,lat,lon,gear,sci_name,species,n
Calcasieu,7/26/1994,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,9
Calcasieu,7/26/1994,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/9/1994,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/15/1994,30.04861,-93.31833,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,9/15/1994,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/19/1994,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,9/19/1994,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,9/19/1994,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,10/4/1994,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1/25/1995,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,81
Calcasieu,1/25/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/10/1995,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/10/1995,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/22/1995,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/22/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,6/5/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/20/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/20/1995,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/2/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,8/15/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/15/1995,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/12/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/12/1995,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,10/2/1995,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,12/11/1995,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1/29/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,2/6/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,3/21/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,3/21/1996,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/14/1996,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,5/28/1996,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/28/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,7/15/1996,30.04861,-93.31833,Gillnet,Chaetodipterus Faber,Atlantic Spadefish,1
Calcasieu,7/15/1996,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,8/1/1996,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/26/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/26/1996,30.04861,-93.31833,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,9/18/1996,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,1/30/1997,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,400
Calcasieu,3/20/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,5/29/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,6/23/1997,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,7/2/1997,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,7/2/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,7/2/1997,30.04861,-93.31833,Gillnet,Lepisosteus Oculatus,Spotted Gar,1
Calcasieu,7/10/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,10/6/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/20/1997,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,11/20/1997,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,12/1/1997,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,4/8/1998,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/20/1998,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/19/1998,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/21/1998,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,7/21/1998,30.04861,-93.31833,Gillnet,Dasyatis Americana,Southern Stingray,1
Calcasieu,7/21/1998,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,9/1/1998,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/1/1998,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,10/16/1998,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,10/16/1998,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,12/1/1998,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,1/25/1999,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,3/22/1999,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,4/6/1999,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,4/6/1999,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,5/6/1999,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/19/1999,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,6/9/1999,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/9/1999,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,6/15/1999,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,8/18/1999,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,10/11/1999,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/22/1999,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,4/11/2000,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/11/2000,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/11/2000,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,4
Calcasieu,4/17/2000,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,5/15/2000,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/15/2000,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/7/2000,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,7/6/2000,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,8/14/2000,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,9/5/2000,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,9/20/2000,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,9
Calcasieu,9/20/2000,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,10/3/2000,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,10/3/2000,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,13
Calcasieu,1/22/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2/12/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,2/12/2001,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,3/13/2001,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/13/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,4/19/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/26/2001,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,4/26/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/14/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/11/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,6/19/2001,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,9
Calcasieu,7/3/2001,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,7/3/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/9/2001,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,9
Calcasieu,7/9/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/26/2001,30.04861,-93.31833,Gillnet,Cynoscion Arenarius,Sand Seatrout,1
Calcasieu,9/26/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,10/2/2001,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,11/13/2001,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/13/2001,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,11/13/2001,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,11/13/2001,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,3/13/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/28/2002,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/18/2002,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/18/2002,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,6/18/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,16
Calcasieu,6/18/2002,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,7/17/2002,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,4
Calcasieu,7/17/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,7/23/2002,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/23/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,7/23/2002,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,8/19/2002,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,8/19/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,8/27/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,9/11/2002,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1/28/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,2/11/2003,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,2/11/2003,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2/11/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,2/11/2003,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,3/17/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/14/2003,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,4/14/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/22/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/12/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,5/28/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,6/9/2003,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/23/2003,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,2
Calcasieu,6/23/2003,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/1/2003,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,7/1/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/12/2003,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,8/12/2003,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,9/16/2003,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/16/2003,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,10/1/2003,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/25/2003,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,11/25/2003,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,12/2/2003,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,5
Calcasieu,1/21/2004,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,2/3/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,144
Calcasieu,3/26/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,4/1/2004,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,4/1/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,4/27/2004,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,4/27/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/4/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/4/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/25/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,6/8/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/8/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,16
Calcasieu,6/8/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/24/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/24/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,81
Calcasieu,6/24/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,7/19/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/3/2004,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,8/3/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,8/3/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/3/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,9/3/2004,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/3/2004,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,10/5/2004,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/2/2004,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,2/3/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,2/3/2005,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,3/23/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,3/23/2005,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,3/23/2005,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,4/7/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Calcasieu,4/27/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Calcasieu,4/27/2005,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/17/2005,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,5/17/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,6/1/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,6/20/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/20/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,7/26/2005,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,7/26/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,8/2/2005,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,8/2/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,9/8/2005,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,10/11/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,11/22/2005,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/6/2005,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/6/2005,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,12/6/2005,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1/24/2006,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,2
Calcasieu,2/3/2006,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,3/22/2006,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,4/4/2006,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,4/19/2006,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,4/19/2006,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/12/2006,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/12/2006,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/12/2006,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/1/2006,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,6/1/2006,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,6/22/2006,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,7/6/2006,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,8/2/2006,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,9/14/2006,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,9/26/2006,30.04861,-93.31833,Gillnet,Archosargus Probatocephalus,Sheepshead,1
Calcasieu,9/26/2006,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,4
Calcasieu,9/26/2006,30.04861,-93.31833,Gillnet,Paralichthys Lethostigma,Southern Flounder,1
Calcasieu,10/4/2006,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,11/21/2006,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/6/2006,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,1/18/2007,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,6
Calcasieu,2/6/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,49
Calcasieu,3/15/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,4/12/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,4/12/2007,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,4/17/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,4/17/2007,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,5/9/2007,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,5/9/2007,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,4
Calcasieu,5/15/2007,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,5/15/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/12/2007,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,6/12/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,6/12/2007,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,9
Calcasieu,6/12/2007,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,6/13/2007,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,5
Calcasieu,6/13/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,36
Calcasieu,6/13/2007,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,7/17/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,9
Calcasieu,7/17/2007,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,1
Calcasieu,7/17/2007,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,7/31/2007,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,8/15/2007,30.04861,-93.31833,Gillnet,Elops Saurus,Ladyfish,1
Calcasieu,10/2/2007,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,4
Calcasieu,10/2/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,11/28/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,16
Calcasieu,11/28/2007,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,11/28/2007,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/5/2007,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,12/5/2007,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,12/5/2007,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,1
Calcasieu,1/30/2008,30.04861,-93.31833,Gillnet,Dorosoma Cepedianum,Gizzard Shad,3
Calcasieu,2/7/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,4/15/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,5/6/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,1
Calcasieu,5/28/2008,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,5/28/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/10/2008,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Arius Felis,Sea Catfish,1
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Callinectes Sapidus,Blue Crab,1
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Micropogonias Undulatus,Atlantic Croaker,1
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Pogonias Cromis,Black Drum,1
Calcasieu,6/24/2008,30.04861,-93.31833,Gillnet,Sciaenops Ocellatus,Red Drum,16
Calcasieu,7/2/2008,30.04861,-93.31833,Gillnet,Brevoortia Patronus,Gulf Menhaden,1
Calcasieu,7/2/2008,30.04861,-93.31833,Gillnet,Cynoscion Nebulosus,Spotted Seatrout,4
